,Date,Title
598,20210107,기분들좋으시죠
600,20210107,역시삼성ㄷㄷㄷ
601,20210107,엘화에서 왔습니다
602,20210107,이젠 개관이들어오고
603,20210107,도찌 캔들은 뭐다개폭락이다
605,20210107,난
606,20210107,굿
608,20210107,이게 주도주
609,20210107,주도주는 함부로 팔지마라
611,20210107,나 비트코인으로 억
612,20210107,작년월에 사서 어제 공포에 털린개미입니다
614,20210107,오르는걸 알아도
615,20210107,주가
616,20210107,죄송합니다
617,20210107,현대차 수주 공시는 언제쯤 예상하나요
618,20210107,주린이 질문이 있어서요
619,20210107,이거 까지 홀딩한다
621,20210107,삼성전 접고
622,20210107,슬라형님 폭등중
623,20210107,어제는 sk이노 오늘은 엘화
624,20210107,적정주가 만원
625,20210107,여기까지가
626,20210107,삼성SDI 배터리 사용   中정부 보조금 받는다
628,20210107,삼성sdi 장기투 목적으로 매수 타이밍
629,20210107,간다
630,20210107,오늘 
631,20210107, 봤지요
632,20210107,오늘이고 내일이고 필요없고 유동장세 끝나려면 년 정도 지나야 하니 걱정말고 세월이나 낚시질하셔요
633,20210107,밧데리 파이  나눠먹기 에서도
634,20210108,이번달안으로
635,20210108,내일은 무엇을 상상하던 그 이상을 보게될것
636,20210108,차전지배터리  급속한 성장
639,20210108,테슬라 밧데리 떡상
640,20210108,이젠
641,20210108,장기투로 복리효과 기업발굴하기
642,20210108,오늘 만 평생안녕
644,20210108,기관도 팔고 가짜외인도  팔고 개인도팔고
645,20210108,작년봄부터
646,20210108,현대차 그리고 EEMP 전기차 플랫폼
647,20210108,오늘은 대장해보
649,20210108,전세계부 위
651,20210108,만원이 눈앞에
652,20210108,오늘은
653,20210108,국내업체는
655,20210108,신규진입해도되나여
656,20210108,상한은
657,20210108,조금잇어면 한방에 훅 좃됩니다 명심
659,20210108,미 상원선거 호재로 밧데리사 수혜
660,20210108,향후년은 주욱 상승 예정임
661,20210108,오늘만원대 마감
662,20210108,엘화형왔다
663,20210108,는 넘었군요
664,20210108,천천히 오래 가야 더 멀리 감
665,20210108,인데 팔고싶다
666,20210108,조정오면 물량 줍줍 하면되고 걱정이 업습
667,20210108,최소 년만 기다리삼
668,20210108,우선주에 밀려 sk에 밀려
669,20210108,오늘도 개미만 억  매수중
671,20210108,내가 살아있을때 개미들이 이렇게 사는건 다시 볼수 없을듯
672,20210108,트럼프 인정 가즈아 살살
673,20210108,올라서 기쁜데 모비 배아프다
674,20210108,코피 천 시대를 보네요 ㅎㅎㅎㅎ
675,20210108,공매도 월 재개반대 및 공매도 폐지 국민청원입니다
676,20210108,코피 깝치지마
677,20210108,심성SDI 보유하고 계시는분들은 확인
678,20210108,삼성SDI 가지고 있다면 참고하시는게 좋을 듯
679,20210108,현대차 밧데리 수주 발표 언제하나
680,20210108,다시 출발
681,20210108,밀리지말 삼성브랜드파워
682,20210108,왜 또 너만 빌빌거리냐 
683,20210108,오늘 sdi차롄데 뜬금현대차 아오
684,20210108,오늘부터 백만SDI로 불러주세요
685,20210108,삼디 우선주 미쳐간다
688,20210108,엘지화학 꼬봉인가
689,20210108,내 동생
690,20210108,삼성도 공격적으로 투해라
691,20210108,애플이 남은건 배터리
693,20210108,전병헌 사장도 교체해라
694,20210108,목표가만원 장기만원
696,20210108,애플카 현대차 상한가 갈까요
697,20210108,점유율 퍼짜리가이정도면
698,20210108,주주님들 마니따세요
699,20210108,우리도 상 먹을수 있습
700,20210108,주주님들 년간 버티삼
701,20210108,삼성sdi 수익률  네ㅋㅋㅋㅋ안티들아 보거라
703,20210108,와밀어부치는거봐
704,20210108,주주님들 의견은
705,20210108,제금 사면 늦을까요 
706,20210108,십아 우리 액면분할 하고 다시 만나
707,20210108,좋기도한데
708,20210108,물량 뺏기지말고
709,20210108,담주는 찍겠는데
710,20210108,만원 가나요 가즈아
711,20210108,sdi 비밀병기 전고체 밧데리
712,20210108,무섭게
714,20210108,찍겠다
715,20210108,돈 생기면 그냥 주 주씩 모으세욤
716,20210108,어제의 섭섭함 오늘 그냥 쏴아악
718,20210108,여긴 또왜이래요
719,20210108,공포에 더 못산게한이다
720,20210108,ㅋㅋㅋㅋ브랜드의 힘이다 이게
721,20210108,기관
722,20210108,코피 깝치지마 SDI는 신이고 나는 무적이다
723,20210108,지금 들어가도 키맞춤으로 만원은 갈거같으니 추가매수합니당
724,20210108,요즘 시대에 누가 원 도움 주나요
725,20210108,참 우리나라
726,20210108,누구냐
727,20210108,안티들 울겄다 울겠어
728,20210108,불과 일전에 만에 팔았다고 랑하던 애 있었는데 ㅋㅋㅋㅋ
729,20210108,현대 애플 전기차 합작 대악재
730,20210108,현대차
731,20210108,질문 고체 배터리 
732,20210108,행복했습니다
733,20210108,목표가만원 경제티브이 전문가드림 
734,20210108,억더 대출받아서더사야되나
735,20210108,주린이 질문 있습니다
736,20210108,요즘 주가가
737,20210108,또 신고가
738,20210108,끝내주네요
739,20210108,너가   마니 가라
740,20210108,주식을 년이나햇써도 이런 명품을 못알어봐쓰니 ㅎ
741,20210108,조정오더라도
742,20210108,차트 그림에 연연하지말고 세계배터리시장 성장을 보라
743,20210108,종가
745,20210108,오늘도 똘망한 개투에힘 입니다ㅎ
746,20210108,차라리 이럴거면 액면
747,20210108,지금이라도 탑승하세요
748,20210108,주린이 추매 질문 이예요
749,20210108,의도적으로 누른다고 했제
750,20210108,너무 고평가 아녀
751,20210108,이제 상투다 고점 나왔네
752,20210108,외인이 다시 삼전주식 매입
753,20210108,내일까지 못 버티겠지 
754,20210108,효종목이지요 반도체기술 전기배터리기술 다가지고 있는
755,20210108,분기실적 
756,20210108,개관님들 고맙소
757,20210108,진드기
758,20210108,믿고 사는 삼성 달려달려라 ㅋㅋ 고고씽
759,20210108, 삼전달  sdi주일
760,20210108,삼성SDI 보유중이신분들 주목
761,20210108,더 올려서 팔아도 되는데 와 그리 팔려고 환장하노
762,20210108,추매타이밍
763,20210108,ㅡ설거지
764,20210108,설거지여
765,20210108,삼성전 실적 평균치 하회인데 급등
767,20210108,액면분할해라이넘들아
768,20210108,문재인씨 정도면
769,20210108,종가 기준 신고가네
770,20210108,오늘도 익절은  없다
771,20210108,삼성 SDI  아이폰 배터리 공급
772,20210108,오늘의 승는 sdi네
773,20210108,삼성SDI
774,20210108,삼성SDI 사상 최대 실적 전망목표가한화
775,20210108,삼성SDI 사업부장CFO 등 일부 경영진 교체
776,20210108,삼바에서 잃은돈
777,20210108,월말까지 만원
778,20210108,아직도
779,20210108,현대차 배터리 개발
780,20210108,헝가리에 지금
781,20210108,리
782,20210108,실적발표일 아시나요
783,20210108,올해 기대되는 바데리 회사에
784,20210108,올라서 불안하기도하지만
785,20210108,현대차도 OK 충징진캉도 OK삼성SDI의 배터리사업 신바람났네
786,20210108,시외테슬라
787,20210108,향후
788,20210108,진격의 삼성 SDI
789,20210108,삼성 사랑해요
790,20210108,개미
